row,split
9540,train
9541,train
9542,train
9543,val
9544,train
9545,train
9546,test
9547,test
9548,train
9549,train
9550,test
9551,train
9552,train
9553,train
9554,train
9555,train
9556,train
9557,train
9558,train
9559,test
9560,train
9561,train
9562,train
9563,test
9564,val
9565,val
9566,train
9567,val
9568,val
9569,val
9570,val
9571,test
9572,train
9573,train
9574,test
9575,test
9576,val
9577,val
9578,val
9579,train
9580,train
9581,train
9582,train
9583,train
9584,train
9585,train
9586,train
9587,train
9588,train
9589,train
9590,val
9591,val
9592,train
9593,test
9594,train
9595,val
9596,val
9597,val
9598,test
9599,train
9600,test
9601,train
9602,val
9603,train
9604,train
9605,train
9606,val
9607,test
9608,train
9609,train
9610,train
9611,train
9612,train
9613,test
9614,test
9615,test
9616,train
9617,train
9618,train
9619,test
9620,train
9621,train
9622,val
9623,test
9624,test
9625,train
9626,test
9627,test
9628,train
9629,val
9630,train
9631,train
9632,val
9633,val
9634,train
9635,val
9636,train
9637,test
9638,train
9639,train
9640,test
9641,train
9642,train
9643,train
9644,train
9645,val
9646,train
9647,train
9648,test
9649,train
9650,test
9651,train
9652,train
9653,train
9654,train
9655,train
9656,val
9657,test
9658,train
9659,val
9660,test
9661,train
9662,train
9663,val
9664,train
9665,val
9666,train
9667,train
9668,test
9669,test
9670,train
9671,train
9672,train
9673,train
9674,val
9675,test
9676,val
9677,val
9678,train
9679,train
9680,train
9681,train
9682,test
9683,val
9684,test
9685,train
9686,train
9687,test
9688,val
9689,train
9690,train
9691,val
9692,test
9693,val
9694,train
9695,val
9696,train
9697,train
9698,train
9699,train
9700,test
9701,test
9702,train
9703,train
9704,val
9705,train
9706,train
9707,test
9708,train
9709,train
9710,train
9711,train
9712,val
9713,test
9714,test
9715,val
9716,val
9717,val
9718,test
9719,train
9720,train
9721,train
9722,train
9723,train
9724,train
9725,train
9726,val
9727,train
9728,train
9729,val
9730,train
9731,train
9732,train
9733,train
9734,train
9735,test
9736,test
9737,train
9738,train
9739,test
9740,train
9741,train
9742,train
9743,train
9744,train
9745,test
9746,train
9747,val
9748,train
9749,train
9750,val
9751,train
9752,test
9753,train
9754,test
9755,test
9756,train
9757,val
9758,train
9759,test
9760,train
9761,test
9762,val
9763,train
9764,test
9765,train
9766,train
9767,test
9768,test
9769,train
9770,train
9771,val
9772,train
9773,test
9774,val
9775,train
9776,val
9777,val
9778,val
9779,train
9780,test
9781,train
9782,train
9783,val
9784,train
9785,train
9786,train
9787,test
9788,train
9789,test
9790,train
9791,val
9792,train
9793,val
9794,test
9795,val
9796,train
9797,val
9798,val
9799,test
9800,val
9801,val
9802,test
9803,val
9804,train
9805,test
9806,test
9807,train
9808,test
9809,val
9810,train
9811,test
9812,train
9813,test
9814,test
9815,train
9816,test
9817,train
9818,val
9819,train
9820,train
9821,train
9822,train
9823,test
9824,val
9825,train
9826,test
9827,val
9828,train
9829,val
9830,train
9831,train
9832,val
9833,train
9834,test
9835,val
9836,val
9837,train
9838,train
9839,train
9840,test
9841,train
9842,train
9843,train
9844,train
9845,val
9846,train
9847,train
9848,train
9849,train
9850,train
9851,train
9852,train
9853,train
9854,val
9855,train
9856,train
9857,test
9858,test
9859,val
9860,train
9861,train
9862,test
9863,train
9864,train
9865,val
9866,train
9867,test
9868,train
9869,val
9870,train
9871,test
9872,train
9873,train
9874,test
9875,test
9876,train
9877,test
9878,val
9879,val
9880,train
9881,train
9882,train
9883,train
9884,train
9885,train
9886,train
9887,train
9888,test
9889,train
9890,val
9891,train
9892,test
9893,train
9894,train
9895,val
9896,train
9897,train
9898,val
9899,test
9900,train
9901,train
9902,train
9903,train
9904,val
9905,val
9906,train
9907,train
9908,val
9909,test
9910,train
9911,train
9912,train
9913,train
9914,train
9915,train
9916,train
9917,train
9918,train
9919,train
9920,train
9921,train
9922,train
9923,train
9924,val
9925,train
9926,train
9927,test
9928,train
9929,val
9930,train
9931,train
9932,train
9933,val
9934,val
9935,val
9936,test
9937,test
9938,val
9939,train
9940,train
9941,train
9942,val
9943,train
9944,train
9945,train
9946,train
9947,train
9948,train
9949,train
9950,train
9951,train
9952,train
9953,val
9954,train
9955,train
9956,train
9957,train
9958,train
9959,train
9960,train
9961,train
9962,val
9963,train
9964,train
9965,val
9966,val
9967,val
9968,test
9969,test
9970,test
9971,train
9972,train
9973,val
9974,train
9975,val
9976,train
9977,val
9978,train
9979,test
9980,train
9981,train
9982,test
9983,train
9984,test
9985,train
9986,train
9987,train
9988,train
9989,train
9990,train
9991,train
9992,train
9993,train
9994,val
9995,test
9996,train
9997,train
9998,val
9999,train
10000,train
10001,train
10002,val
10003,val
10004,train
10005,train
10006,train
10007,train
10008,train
10009,train
10010,train
10011,train
10012,train
10013,train
10014,train
10015,train
10016,train
10017,test
10018,test
10019,train
10020,train
10021,val
10022,val
10023,train
10024,train
10025,train
10026,train
10027,test
10028,val
10029,train
10030,train
10031,val
10032,train
10033,train
10034,train
10035,train
10036,train
10037,train
10038,test
10039,val
10040,train
10041,train
10042,train
10043,test
10044,train
10045,train
10046,train
10047,train
10048,train
10049,train
10050,train
10051,train
10052,test
10053,train
10054,train
10055,val
10056,train
10057,val
10058,train
10059,train
10060,train
10061,train
10062,train
10063,train
10064,test
10065,train
10066,val
10067,train
10068,test
10069,train
10070,test
10071,train
10072,train
10073,test
10074,val
10075,train
10076,test
10077,val
10078,test
10079,train
10080,train
10081,val
10082,test
10083,train
10084,train
10085,train
10086,train
10087,train
10088,test
10089,test
10090,train
10091,train
10092,train
10093,train
10094,train
10095,val
10096,test
10097,test
10098,train
10099,test
10100,train
10101,train
10102,train
10103,val
10104,test
10105,test
10106,test
10107,test
10108,train
10109,train
10110,test
10111,train
10112,train
10113,train
10114,train
10115,train
10116,train
10117,val
10118,train
10119,val
10120,train
10121,test
10122,val
10123,test
10124,train
10125,train
10126,train
10127,train
10128,train
10129,train
10130,train
10131,train
10132,test
10133,train
10134,train
10135,train
10136,val
10137,test
10138,val
10139,test
10140,train
10141,val
10142,train
10143,train
10144,train
10145,train
10146,train
10147,val
10148,val
10149,train
10150,train
10151,train
10152,train
10153,train
10154,train
10155,train
10156,val
10157,train
10158,train
10159,test
10160,train
10161,train
10162,val
10163,train
10164,train
10165,train
10166,train
10167,train
10168,train
10169,train
10170,train
10171,val
10172,train
10173,train
10174,train
10175,val
10176,val
10177,test
10178,train
10179,train
10180,train
10181,test
10182,val
10183,test
10184,val
10185,train
10186,train
10187,train
10188,train
10189,train
10190,test
10191,val
10192,train
10193,train
10194,train
10195,val
10196,val
10197,val
10198,train
10199,train
10200,val
10201,val
10202,train
10203,train
10204,val
10205,train
10206,train
10207,val
10208,train
10209,train
10210,train
10211,val
10212,train
10213,train
10214,train
10215,val
10216,train
10217,train
10218,val
10219,test
10220,train
10221,test
10222,train
10223,test
10224,val
10225,train
10226,train
10227,train
10228,val
10229,val
10230,train
10231,train
10232,val
10233,test
10234,train
10235,train
10236,train
10237,train
10238,train
10239,train
10240,train
10241,train
10242,train
10243,val
10244,train
10245,train
10246,train
10247,train
10248,train
10249,train
10250,train
10251,test
10252,train
10253,val
10254,test
10255,train
10256,train
10257,train
10258,train
10259,test
10260,val
10261,val
10262,train
10263,train
10264,val
10265,train
10266,train
10267,train
10268,train
10269,train
10270,train
10271,train
10272,val
10273,train
10274,train
10275,train
10276,test
10277,train
10278,test
10279,val
10280,train
10281,test
10282,train
10283,train
10284,val
10285,test
10286,train
10287,train
10288,train
10289,val
10290,train
10291,val
10292,test
10293,train
10294,train
10295,val
10296,train
10297,test
10298,test
10299,train
10300,val
10301,test
10302,val
10303,train
10304,train
10305,train
10306,train
10307,test
10308,val
10309,train
10310,val
10311,train
10312,val
10313,test
10314,test
10315,train
10316,train
10317,train
10318,train
10319,train
10320,train
10321,train
10322,test
10323,train
10324,train
10325,test
10326,val
10327,test
10328,train
10329,train
10330,test
10331,train
10332,train
10333,train
10334,train
10335,val
10336,train
10337,train
10338,train
10339,val
10340,val
10341,test
10342,train
10343,train
10344,train
10345,train
10346,test
10347,test
10348,train
10349,train
10350,train
10351,train
10352,train
10353,train
10354,train
10355,test
10356,train
10357,train
10358,val
10359,train
10360,test
10361,test
10362,train
10363,train
10364,test
10365,val
10366,train
10367,train
10368,test
10369,val
10370,val
10371,test
10372,test
10373,train
10374,train
10375,train
10376,train
10377,train
10378,train
10379,train
10380,val
10381,train
10382,train
10383,test
10384,train
10385,train
10386,train
10387,train
10388,val
10389,train
10390,train
10391,train
10392,test
10393,val
10394,train
10395,val
10396,val
10397,train
10398,test
10399,train
10400,test
10401,test
10402,test
10403,train
10404,val
10405,val
10406,train
10407,train
10408,train
10409,train
10410,train
10411,val
10412,test
10413,val
10414,test
10415,val
10416,train
10417,test
10418,train
10419,val
10420,test
10421,test
10422,train
10423,test
10424,test
10425,val
10426,test
10427,train
10428,train
10429,test
10430,train
10431,train
10432,train
10433,train
10434,train
10435,test
10436,test
10437,train
10438,train
10439,test
10440,train
10441,test
10442,test
10443,val
10444,train
10445,test
10446,test
10447,test
10448,test
10449,train
10450,train
10451,val
10452,train
10453,train
10454,train
10455,train
10456,val
10457,train
10458,train
10459,train
10460,test
10461,train
10462,val
10463,train
10464,test
10465,train
10466,train
10467,test
10468,val
10469,train
10470,train
10471,test
10472,train
10473,val
10474,train
10475,test
10476,val
10477,train
10478,train
10479,train
10480,val
10481,test
10482,train
10483,val
10484,train
10485,test
10486,val
10487,test
10488,test
10489,train
10490,test
10491,test
10492,train
10493,train
10494,train
10495,val
10496,train
10497,train
10498,train
10499,train
10500,train
10501,train
10502,train
10503,val
10504,train
10505,val
10506,val
10507,train
10508,train
10509,test
10510,train
10511,test
10512,test
10513,train
10514,test
10515,train
10516,test
10517,train
10518,train
10519,train
10520,train
10521,train
10522,train
10523,train
10524,train
10525,test
10526,test
10527,train
10528,train
10529,train
10530,train
10531,train
10532,train
10533,train
10534,train
10535,train
10536,train
10537,val
10538,train
10539,train
10540,train
10541,train
10542,val
10543,train
10544,train
10545,train
10546,train
10547,train
10548,train
10549,train
10550,val
10551,train
10552,train
10553,val
10554,val
10555,train
10556,train
10557,train
10558,train
10559,val
10560,val
10561,train
10562,train
10563,train
10564,train
10565,train
10566,train
10567,train
10568,train
10569,train
10570,train
10571,train
10572,train
10573,val
10574,train
10575,train
10576,train
10577,train
10578,train
10579,train
10580,test
10581,test
10582,val
10583,train
10584,train
10585,train
10586,val
10587,train
10588,val
10589,train
10590,train
10591,test
10592,val
10593,test
10594,val
10595,train
10596,val
10597,train
10598,train
10599,train
10600,train
10601,train
10602,train
10603,val
10604,test
10605,test
10606,val
10607,val
10608,train
10609,train
10610,test
10611,train
10612,test
10613,train
10614,test
10615,train
10616,train
10617,train
10618,test
10619,train
10620,test
10621,val
10622,val
10623,val
10624,train
10625,val
10626,train
10627,test
10628,val
10629,test
10630,train
10631,train
10632,train
10633,test
10634,train
10635,val
10636,train
10637,train
10638,train
10639,train
10640,train
10641,train
10642,val
10643,train
10644,test
10645,test
10646,train
10647,train
10648,train
10649,test
10650,train
10651,train
10652,test
10653,test
10654,test
10655,test
10656,val
10657,train
10658,train
10659,test
10660,train
10661,val
10662,val
10663,train
10664,test
10665,test
10666,train
10667,val
10668,train
10669,val
10670,train
10671,train
10672,train
10673,train
10674,test
10675,train
10676,train
10677,test
10678,test
10679,test
10680,train
10681,train
10682,train
10683,val
10684,train
10685,train
10686,val
10687,train
10688,test
10689,val
10690,val
10691,train
10692,train
10693,train
10694,test
10695,test
10696,train
10697,train
10698,test
10699,test
10700,train
10701,train
10702,train
10703,test
10704,train
10705,train
10706,train
10707,test
10708,train
10709,train
10710,train
10711,val
10712,train
10713,train
10714,test
10715,train
10716,train
10717,train
10718,train
10719,train
10720,train
10721,train
10722,val
10723,train
10724,train
10725,test
10726,train
10727,train
10728,val
10729,train
10730,train
10731,train
10732,train
10733,val
10734,test
10735,train
10736,test
10737,train
10738,train
10739,train
10740,train
10741,train
10742,train
10743,train
10744,test
10745,test
10746,train
10747,val
10748,test
10749,train
10750,train
10751,test
10752,train
10753,test
10754,train
10755,train
10756,val
10757,val
10758,train
10759,val
10760,train
10761,train
10762,train
10763,test
10764,train
10765,train
10766,test
10767,train
10768,train
10769,test
10770,train
10771,train
10772,test
10773,train
10774,train
10775,test
10776,val
10777,train
10778,test
10779,train
10780,train
10781,train
10782,train
10783,train
10784,test
10785,train
10786,train
10787,train
10788,test
10789,test
10790,train
10791,train
10792,train
10793,val
10794,val
10795,val
10796,train
10797,train
10798,train
10799,train
10800,train
10801,train
10802,test
10803,train
10804,test
10805,train
10806,train
10807,test
10808,train
10809,test
10810,train
10811,val
10812,val
10813,train
10814,test
10815,test
10816,train
10817,train
10818,val
10819,test
10820,train
10821,train
10822,train
10823,train
10824,train
10825,train
10826,train
10827,train
10828,train
10829,train
10830,train
10831,test
10832,train
10833,test
10834,train
10835,val
10836,train
10837,train
10838,test
10839,train
10840,test
10841,val
10842,train
10843,train
10844,train
10845,val
10846,test
10847,train
10848,test
10849,test
10850,train
10851,train
10852,train
10853,train
10854,test
10855,val
10856,val
10857,train
10858,test
10859,train
10860,val
10861,test
10862,train
10863,test
10864,train
10865,test
10866,train
10867,val
10868,train
10869,val
10870,val
10871,train
10872,val
10873,train
10874,val
10875,val
10876,train
10877,train
10878,val
10879,test
10880,train
10881,train
10882,train
10883,train
10884,train
10885,train
10886,train
10887,train
10888,train
10889,train
10890,val
10891,train
10892,val
10893,val
10894,train
10895,train
10896,test
10897,train
10898,test
10899,test
10900,train
10901,val
10902,train
10903,train
10904,train
10905,test
10906,train
10907,train
10908,train
10909,train
10910,train
10911,train
10912,val
10913,train
10914,val
10915,test
10916,train
10917,test
10918,train
10919,val
10920,train
10921,test
10922,train
10923,test
10924,train
10925,train
10926,train
10927,test
10928,val
10929,test
10930,train
10931,train
10932,train
10933,train
10934,train
10935,train
10936,val
10937,train
10938,val
10939,test
10940,train
10941,train
10942,train
10943,val
10944,train
10945,train
10946,test
10947,train
10948,train
10949,train
10950,train
10951,test
10952,test
10953,val
10954,train
10955,train
10956,train
10957,val
10958,val
10959,test
10960,train
10961,train
10962,val
10963,train
10964,train
10965,train
10966,train
10967,val
10968,val
10969,train
10970,train
